textID,text,sentiments,target,Age
678aa1ca9f,in less then a min i lost 2 followers,neutral,0,60-70
fb2123b8c1,"Nah... to be honest, I`m not a `drinker` as such....  would rather have a protein shake and go for a run LOL",neutral,0,70-100
82b04a91f3,hey are you guys planning any So Cal headlining shows around the time of the Blink tour? We dont get you in Irvine,neutral,0,0-20
e25c2232d7,hate,negative,-1,21-30
5296a3c4b9,"uploading photos.   (on: Facebook, & Friendster... Myspace later.)",neutral,0,31-45
3ab12ae6a0,playing with  on a cool new website.,positive,1,46-60
9954cca530,my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,neutral,0,60-70
8f5858051b,i miss dada,negative,-1,70-100
7d0aa849f1,Why?,neutral,0,0-20
d695d1e9c9,Why am I still upppp????? LOL.  Work in less than 5 hours.,neutral,0,21-30
ad52ce4e35,"no I want too, but a couple of people said it wasnt good",neutral,0,31-45
4ec86c98fc,Happy Mother`s Day!,positive,1,46-60
5663ae8e09,story of my life,neutral,0,60-70
d218dfd8ef,My storm is acting up,negative,-1,70-100
96fd6b9b51,Just talked to Anthony Rapp. Face to face. !!!!!,neutral,0,0-20
e48295fae4,I`ll also have to fix that in iTunes when blip.tv changes the URL since that`s part of the RSS feed,neutral,0,21-30
b4d97ce5d0,well sure hope they can do that...,neutral,0,31-45
600c1c5e3e,"fun night tonight,",positive,1,46-60
22d01691d4,I feel really feckin tired,negative,-1,60-70
fc85663b60,nothing right now to do,neutral,0,70-100
4dc164e720,i look like a horse in my sam`s club card picture because i couldn`t find my hair brush. hahaha possibly getting noah tomorrow,neutral,0,0-20
9782804e9a,stuck,negative,-1,21-30
0acf4e4fd9,That sucks.,negative,-1,31-45
fac362e16d,cool!,positive,1,46-60
842059af9e,s killing,negative,-1,60-70
9aadd73fe8,fun.,positive,1,70-100
1a66a7b570,The Barry Gibb Talk show!!!!!,neutral,0,0-20
235927fc9a,That was quite hard to watch,negative,-1,21-30
3b5692f59c,miss,negative,-1,31-45
82a6805fb2,am alive   but at work   finish at 1300   sun,neutral,0,46-60
212bd2774f,one of the best shows on earth,positive,1,60-70
f0b0d89e03,add me on myspace?? www.myspace.com/pwnage_org  -> pcFOpc,neutral,0,70-100
6591bb4cd6,"Maaaaaan what a lovely day, shame that the ice-cream man near our workplace decided there was business elsewhere before we got a 99",neutral,0,0-20
fd8467ba4c,I`m proud of You,positive,1,21-30
4fde77a762,At wrk  ...gtta come back tonite,neutral,0,31-45
abbb5ae185,craving a king sized snickers,neutral,0,46-60
af588f4eaa,I do have one coloured one on my leg.  Its a butterfly filled with colour!,neutral,0,60-70
b204f5fab6,"Okay, so now I want to scream....Idk why this one doc has done this to me 3 days this week!!!!RRRRR.",neutral,0,70-100
0c57b47f8b,crisps,negative,-1,0-20
458ea16c97,"ooooo I was/am using the iPhone version, I just use the web and sometimes twidget on my mac",neutral,0,21-30
b3fbf67bbb,despite the heater it gets too chilly at night,negative,-1,31-45
0fab20efdf,aw.  I`m glad you do,positive,1,46-60
22e66a73af,"oh, /me still hasn`t got around to starting it",neutral,0,60-70
9389b2e59d,i love you and miss you.,neutral,0,70-100
093d8392dd,e joy,positive,1,0-20
f2296b62dc,bamboo/jade green !,neutral,0,21-30
f187babace,or lester....pitcher for the red sox,neutral,0,31-45
7cf8a555d9,mummy you are the best,positive,1,46-60
79077139d8,Ohhhhh how I miss the Brunch,negative,-1,60-70
c7a7e81bb9,WELL i do not think i am getting a call anytime soon. PAINTING MY NAILS!,neutral,0,70-100
175ba4ef80,ies fan also! Boo Ho,positive,1,0-20
2de93005e9,Enjoying,positive,1,21-30
f01d624c6d,"Hey guys, this is group for people who belong to 'Pune Institute of Compute Technology' college, Pune   via http://twibes.com/group/PICT",neutral,0,31-45
7357751519,You realllllllllly just said that didn`t you?,neutral,0,46-60
a429255434,Thanx,positive,1,60-70
33bd28dd68,"Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel",neutral,0,70-100
c70d6750e8,great actress,positive,1,0-20
76dbf5ffbd,can`t say I`m too happy,negative,-1,21-30
fdcdaf7a46,"what`s up? Not much, just listening to music  I`m in TX",neutral,0,31-45
78dcea89e3,I hope so,positive,1,46-60
ce4bc59c8b,sorry.,negative,-1,60-70
e05cd2ab1a,a very cheap one but it worked brilliantly,neutral,0,70-100
acfef59856,"Well actually - Larin is my name. The 'model' is what I do  (besides sleeping, crawling, etc..)",neutral,0,0-20
97bf5eb66b,not feeling well,negative,-1,21-30
e76fa72e9a,Do tell...,neutral,0,31-45
f106cb10b4,sittin by the fire...yes!,neutral,0,46-60
b5e4ae34b8,omg trying to fix pic but its not working!!!! ugh also mom wont let me sleep over sanzz!!!!!  bad day!!!!,negative,-1,60-70
f87c061e38,celebrating mothers` day in 3 generations.,positive,1,70-100
e8fa64dd65,i broke down,negative,-1,0-20
989c52ac8d,Waaaa. I ran my machine problem! Yeah!,neutral,0,21-30
faee0d91de,they were having problems before.,negative,-1,31-45
f3cdaee70b,I just wanna be alone,negative,-1,46-60
f8cc1d84d3,"haha great day, I love my life!",positive,1,60-70
01b880087d,it doesn`t feel like a friday,neutral,0,70-100
3de5940981,ahahaha okay deal  now i only have to snuff hermione out,neutral,0,0-20
1dc2c32163,something wrong wi,negative,-1,21-30
c6dc225377,hard.,negative,-1,31-45
e4d617243a,my idea of a perfect woman,positive,1,46-60
492306caf1,Bummer..,negative,-1,60-70
7dc90600fd,what a sweety!!!!,positive,1,70-100
cf86bc34f2,"Nah, could use a hug or three, but even that option is 2,000 miles away!",neutral,0,0-20
0370c393f0,I`m not looking forward to the crazy commute come with everything that`s going on down here,neutral,0,21-30
813d073693,two of my favourite,positive,1,31-45
957d35b0c3,Follow Friday  b/c she needs more followers,neutral,0,46-60
748e00f196,is starting to get this whole Twitter thing!,neutral,0,60-70
b0149e3848,", bad",negative,-1,70-100
2319814485,he`s on zul`jin (i think that`s how you spell it) so i doubt they`ll ever meet,neutral,0,0-20
7d9186a038,i have not been productive at all.,negative,-1,21-30
eb8fb65281,miss,negative,-1,31-45
01fb6a1ad7,good,positive,1,46-60
bb09bdd8b2,i dyed my hair back to super black again!,neutral,0,60-70
de3c4f3168,I aint blanco either..Yo 100% Puerto Rican mami....yo show muy amor yi tu...but yo no se...,neutral,0,70-100
47b8dd8456,"How can i vote, it wont let me, says they closed the votes in her category  i wanna vote",neutral,0,0-20
03f8d792f9,i feel left out,negative,-1,21-30
c6f9fa9cf5,"_Holden I must admit though, part of me didn`t want her to get through so she wouldn`t have to put herself through all that again.",neutral,0,31-45
4fe8ecbb6d,Happy,positive,1,46-60
ac164fffd5,lovely,positive,1,60-70
0a3e8646ed,good,positive,1,70-100
f8a1536034,No but this is our poor week,negative,-1,0-20
4c7fec11f6,"getting dressed to go to Granny`s,another day of now twitting",neutral,0,21-30
69b56ef745,Geoff posted a boo: Coming Home From Tenerife Boo  http://boo.fm/b25651,neutral,0,31-45
b6bc9fe487,"I`ve been all excited to do the hunt, but I`m too far from any of those cities",neutral,0,46-60
eae9c20c8d,day thank you so mu,positive,1,60-70
404e86f215,I love beans on toast. SO CUTE!,positive,1,70-100
81a83e8d9a,why am i up so early,negative,-1,0-20
c0d5b45663,Joined you on facebook!,neutral,0,21-30
c3c1abb017,not having any luck,negative,-1,31-45
cc9bbb431f,not nice!,negative,-1,46-60
529db00fe9,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often,neutral,0,60-70
9a0399f45a,"Firts impressions, it looks good but it`s a little too memory hungry for my ageing HTC TyTN",neutral,0,70-100
8d896356f7,Aww I`m sorry your boys are sick.   I`ll keep my fingers crossed for no tails. lol Stay well youself and get better boys,neutral,0,0-20
2f3ac07330,no go,negative,-1,21-30
14420761d6,very depressing place,negative,-1,31-45
1a369b36cc,going to the movies with clancy,neutral,0,46-60
8891f2aaa6,"I`m going to be doing the FAFSA form today.  I hope to help out in the Ann Arbor / Detroit Metro Area with computers, art, and design.",neutral,0,60-70
bfc6e40ae6,All the food in my house has sugar ants in it,neutral,0,70-100
c63d292edc,your understanding would require taking paragraph 3 out of context. But para5 COULD lead to opting out of EVERY class.,neutral,0,0-20
b0c0f7adde,Has finally mastered the art to uploading a photo on said Twitter. You can no longer assume I`m a heffer,neutral,0,21-30
e73fbecac4,I`m so stupid! It`s Star Wars Day!!! May the 4th be with you!!!,neutral,0,31-45
b988be367b,I would be scratching ma head toooo,neutral,0,46-60
f42223e975,"I`m so happy you`re mine again,",positive,1,60-70
83d889f3b2,Here I`m staying up with you and you`re not talking to me.   heh,neutral,0,70-100
4afeb17b38,finally arrived!,positive,1,0-20
1f0f9c4a91,thank,positive,1,21-30
194a17d89e,! tear,negative,-1,31-45
47a29253a9,normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.,neutral,0,46-60
ecf6c74e95,Brake time!! Nothing for lunch. Tonite.,neutral,0,60-70
e1cf1d725e,Its over for them,neutral,0,70-100
5c6398a848,confused.,negative,-1,0-20
b036980390,I`ve got the same hammock...no tree to hang it from,neutral,0,21-30
0482ed2371,Spring cleaning episode 2....do I really have to,neutral,0,31-45
edfd329432,waiting for someone`s SMS. it`s been weeks and nearly a month  :?,neutral,0,46-60
43713acd68,happy,positive,1,60-70
63614344c1,I got it in math and ss only,neutral,0,70-100
9298e521cd,I`m sure she`ll love it!,positive,1,0-20
1c39dd924f,) hello,neutral,0,21-30
164f9f0790,I can`t be mean without you.,negative,-1,31-45
417c0d34ef,tired.,negative,-1,46-60
5ad6426acd,just had KFC,neutral,0,60-70
2dd03daf93,Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.,neutral,0,70-100
a3a3cec35f,tired,negative,-1,0-20
353ec7e3af,finishing washing dishes,neutral,0,21-30
73748884d8,happy,positive,1,31-45
34e9079641,hopefully all comes in favor,positive,1,46-60
e75353b6d2,decent,positive,1,60-70
e4944a82ed,Respect,positive,1,70-100
1b5c7bd709,Okay people my fones charged,neutral,0,0-20
a545854bf7,"He looks  good in bret, LOV HIM WHY cancelled concert in france i was ready men",positive,1,21-30
0d84d8bf82,Evening  Yorkshire`s warm but overcast. How`s NZ? Don`t tell me - dark lol,neutral,0,31-45
fe4e8393d5,is going to see the Hannah Montana movie!!...lol...what a dork huh?!,neutral,0,46-60
8599d8a743,happy,positive,1,60-70
2ca15b61d7,loveeeeeeee,positive,1,70-100
add1c95bee,Did not disappoint!  5 star!!,positive,1,0-20
1bba528c01,Thanks,positive,1,21-30
d86484c218,finally got,positive,1,31-45
81e46386e6,Good,positive,1,46-60
f9642f01f4,double yay!,positive,1,60-70
611fac9811,I was the blue  lol http://twitpic.com/67zgz,neutral,0,70-100
bc7704ab2e,wondering,positive,1,0-20
62a1a7e8ea,"Wah, my fav whattaburger location is closing on the 31st. ****. Good thing I`m moving.  ****  Mon/fri won`t be the same",neutral,0,21-30
8f169308ec,silly wendy. You know I don`t speak French  just a few more hours to study before this ride begins!,neutral,0,31-45
8e6d729a3c,Happy Mother`s Day,positive,1,46-60
8f6133751f,uber cool,positive,1,60-70
ac63f0d8fe,starving,negative,-1,70-100
bd856e42b1,A hungry fool. Ill probably never see that Krispy Kreme again. Had to enjoy it. They closing down,neutral,0,0-20
5b7b794a65,best,positive,1,21-30
1e31e6cd4f,dying,negative,-1,31-45
1d1a84678c,Getting ready to go to #Brighton to find myself a new suit from #GreshamBlake - Sunday = me time,neutral,0,46-60
4860f705c1,this chipotle line is out the door! but I really want it!!,neutral,0,60-70
d16e5eac0f,Great cover,positive,1,70-100
99bf601bea,can u follow me please,neutral,0,0-20
d213ad9042,"I`m sure the Mrs. will follow when she gets comfortable on the new computer, may be a while  #hhrs",neutral,0,21-30
09eecf9508,Hmm... I should go make a time machine to go forward to 12:00 God im genius.. Oh yeh i dont no how too...  x,neutral,0,31-45
ddcf49be93,"lol, I`ve just realised that i`ve been sending messages that were meant to be to you, to a page that doesn`t exist",neutral,0,46-60
76a0c1068f,I`m on my way...!,neutral,0,60-70
3d41313eec,blatently,negative,-1,70-100
6732a69187,Will have to try.  Our Pei Wei closed so I can`t try there.,neutral,0,0-20
d795867b71,likee you,positive,1,21-30
f538b035ae,"made me want taco bell, **** you sara! oh well now i`m going to go change into my jammies now.",neutral,0,31-45
df9cb69b0a,I don`t think I`ll ever have one of those again,neutral,0,46-60
55d36207cf,s shouldn`t have buzzed,negative,-1,60-70
6f841de17d,Stooopid LIME aka Cable and Wireless and have them reconnect my interent 2 day without net  sads,negative,-1,70-100
ed42478ca3,Rejecting,negative,-1,0-20
c4e661ccc2,Decided that no matter how good my hair looks curly it doesn`t justify the burn I get from the curler! My hands covered  I suck at it!,neutral,0,21-30
efc09251f4,Happy Star Wars Day,positive,1,31-45
ae0351a970,we can`t wait to see you,positive,1,46-60
12fc71ae80,Hey! Polka dots or black dress. Both very glam. Mobile twitter`s a bit **** at the mo.,neutral,0,60-70
9413368866,I need food. It took an hour to get to work this morning. Leaving me no time to get my morning coffee and bagel,neutral,0,70-100
cb102e0979,HAPPY MOTHER`S DAYYY!,positive,1,0-20
d61e003759,what? whyyyy?,neutral,0,21-30
70fed2d96e,"super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.",neutral,0,31-45
75401a5443,on the phone w. Chantellie ! <3,neutral,0,46-60
83f805343a,Im glad to entertain ye,positive,1,60-70
7a8a122cd9,amazing,positive,1,70-100
2cadd2e721,"Har Har, #swineflu is everywhere: http://twitpic.com/4jb4o  (via )",neutral,0,0-20
2108a598dd,the day off bad. missed the UP screening  this morning at the el capitan,negative,-1,21-30
fbef60a550,I think is The parent trap & High school musical!!,neutral,0,31-45
003d9dfe41,better,positive,1,46-60
61d5b309ae,thanks,positive,1,60-70
e19cb5deb4,We miss him.,negative,-1,70-100
eb6c2ae46b,"_0407 all over the place it was  boo, dual voice challenge was too challenging",neutral,0,0-20
eaba181d46,unfortunately,negative,-1,21-30
7ee45b468a,My Chemical Romance Official Sodahead Profile  http://www.sodahead.com/mychemicalromance/,neutral,0,31-45
4d373cdebe,miss 16`th,neutral,0,46-60
59f71ab95c,I liked it tho,positive,1,60-70
5e7a73c844,Morning...I woke up to watch  on the Today show. You rocked it girl. Wish I could have been there. So close but so far away,neutral,0,70-100
185d56dfc3,they hated me,negative,-1,0-20
599037c438,Awwww,negative,-1,21-30
58d1675286,anerexic,negative,-1,31-45
c8ea5ad9c8,Tataindicom is not as good as Tatasky  Airtel broadband is better.,positive,1,46-60
f983c9361d,Happy,positive,1,60-70
891df11ad0,has finally started his serious revision - has just completed an english BG mock,neutral,0,70-100
3ca8c69ece,great!,positive,1,0-20
af5be0132e,i feel like I`m on house arrest.,negative,-1,21-30
a31fa5e0e4,I need some cheering up,neutral,0,31-45
9e8f3754a9,legend! I,positive,1,46-60
6e4d42897d,I really miss my phone,negative,-1,60-70
ae2cc94b1c,It`s a pleasure,positive,1,70-100
b130615d5d,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come.,neutral,0,0-20
cd4b8d7a92,sorry to hear that,negative,-1,21-30
26ffad7f3a,stuck,negative,-1,31-45
f06829d59d,got a little scare tonight. couldnt fall back to sleep. so i started working on my digital imaging project. looking good.,neutral,0,46-60
f3d5d0d8e0,sitting in bed thinking,neutral,0,60-70
bf0ba90bd9,will be attending CIC`s parents` orientation tomorrow...need to wake up early,neutral,0,70-100
11a508ea61,My 789 pacman pic,neutral,0,0-20
564aa13284,"it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",neutral,0,21-30
2bcc68ef12,haha! nice! Have fun doll! Hopefully I`ll see ya soon! I miss ur face!,positive,1,31-45
f6a8a308e5,you are such a beautiful bride!,positive,1,46-60
4f6e7cb017,love,positive,1,60-70
284eb96e7b,Thats good!  Keep it up guys! Would love to come down and visit sonetime,positive,1,70-100
32f1ca1440,amazing,positive,1,0-20
ce8c23ca6f,what I said!    I`ll have to think about it and try aga,neutral,0,21-30
144a961bfa,it should be.. not a wink >.<,neutral,0,31-45
949c6a5e9b,Just got out of work,neutral,0,46-60
8a4d03ab8d,Poor,negative,-1,60-70
78eb64511e,taking FOREVER!,negative,-1,70-100
866cc1ab2c,I have no proof against all you non-believers!,negative,-1,0-20
2295b1c46a,awe thanks,positive,1,21-30
c78d8bc843,I really want a Shish kebab... Going to have to settle for toast,neutral,0,31-45
696ef19b62,funny.,positive,1,46-60
f2e613a7bf,"That part was hilarious, of course, the whole thing was hilarious",positive,1,60-70
6eaf5e26a3,i liked,positive,1,70-100
ea91e5a7ab,My computer is SO slooowww this morning.  I think it`s a sign that I should go home and play in my yard.,neutral,0,0-20
76d71fc029,f irresponsible,negative,-1,21-30
a929174cdf,hurting.,negative,-1,31-45
df1f980d8e,"take it. mmm, definitely.",neutral,0,46-60
e2fbc72625,"haha yeah u did, oh well theres always next yr  chin up princess hehe",neutral,0,60-70
e8247bf81c,it`s awesome!,positive,1,70-100
d1702a29a4,"got three grades so far: Math11 -> B , Acct1B -> A, Bio19 -> A. Good times to be had. Sad about the math grade though.",neutral,0,0-20
d7abeea31f,"Urm, ouch, that sucks. You need crutches?  What happened? I hope you get/feel better soonest!",neutral,0,21-30
9247408c30,OMG..5 days till 1st state exam!,neutral,0,31-45
a298c7562a,I am sick  but Ians coming over so its all good ;),neutral,0,46-60
2d0a3b4337,* I`m glad,positive,1,60-70
305c431b5c,LOVE,positive,1,70-100
1132b51b1a,Hooray,positive,1,0-20
51e04670a5,That`s really bad.,negative,-1,21-30
4560074939,funnyy!,positive,1,31-45
a61b57c8ca,"Yep they are open, it`s Sunday hours tho",neutral,0,46-60
5db481fee6,.hope,positive,1,60-70
60d5654a72,as more fun,positive,1,70-100
64e0b7a578,but no one`s going with me,negative,-1,0-20
7912c76e1b,May the 4th be with me today as I round off the weekend with one more session - happy 4th y`all from the Fintster,positive,1,21-30
30faedb5d4,Awwwwwwww man my baby dried up.,negative,-1,31-45
279fd69360,I did that once,neutral,0,46-60
cd3ffb6970,_Read perhaps it is all those background apps!,neutral,0,60-70
960691b054,v v bad sunburn,negative,-1,70-100
1b6414112c,dope background,positive,1,0-20
2442b41224,"awww leave off, shes ace! Shes one of my fav actresses!",neutral,0,21-30
30a219dc19,hell,negative,-1,31-45
a499c36461,miss,negative,-1,46-60
8ab49e0790,rentaphone  yesy have,neutral,0,60-70
f6ec0aee02,Hopefully,positive,1,70-100
64381fbdd4,Roommate is sssnoring :/ And my throat is so dry,negative,-1,0-20
6539efa723,sick on wifes bday=,negative,-1,21-30
3a1058218c,what if we are in England?  x,neutral,0,31-45
05bc0dfa8e,"unfort, i can`t DM you b/c ur not following me",neutral,0,46-60
8db72c3920,"quality has gone down hill,",negative,-1,60-70
56114801d1,i want candy!!,neutral,0,70-100
d75fdd62a0,Varsity Fanclub will never be the same!!,neutral,0,0-20
fb30f5db7c,_ Hahaaaha,neutral,0,21-30
2444e20bf6,bout to take a shower.... a cold shower,neutral,0,31-45
a6c77ff610,Cute,positive,1,46-60
b31a0ce70d,#NAME?,negative,-1,60-70
d76baf7844,dammit! hu,negative,-1,70-100
b7fb8427b5,good..,positive,1,0-20
e3976f09b1,work work work!,neutral,0,21-30
0be5f671e1,requested the date - and he is the guest of honour after all...,neutral,0,31-45
014783185d,"Writers:'They just make me wonder,why are you foisting all the little pipe dreams stories in your head onto other people?' I like writing",neutral,0,46-60
9b1d66984a,It suck,negative,-1,60-70
de99f08494,Miss,negative,-1,70-100
ef3a586e69,nice.,positive,1,0-20
eff041311d,reunited,positive,1,21-30
6350f2df5c,outsider..,negative,-1,31-45
90a479208e,"Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now",neutral,0,46-60
c23388af4a,nature has just called me  BRB,neutral,0,60-70
f525ee705b,"great,",positive,1,70-100
c1f95024cb,a wasn`t a good,negative,-1,0-20
0ea6ec52fb,new on twitter,neutral,0,21-30
3b73f0b133,"I love Mindy, She is my favorite employee",positive,1,31-45
6bc28b9026,sad,negative,-1,46-60
693e9a6639,keep the faith it`ll be over soon,neutral,0,60-70
ede830dcb7,"Headed home, dad duty tonight. Might take the kids to the course again. Although my boys took me for $11 last night in a chipping contest",neutral,0,70-100
3969b105a0,Leaving SF soon. I just might cry.,neutral,0,0-20
e5115444f7,Man with a great sense of humour..,positive,1,21-30
4dd963c9ef,sad,negative,-1,31-45
49efe991e4,Happy,positive,1,46-60
3597914901,aww bless her  give her a chance ..,positive,1,60-70
678cddf365,is it in crowntown? i think i may just meet you there? let me get ready and ill let you know,neutral,0,70-100
324e18e46d,I is goin to bed now,neutral,0,0-20
a6a1c005b9,I`m not goin have a way out there til b.dix gets off  but we swimming tomorrow,neutral,0,21-30
99d9555ffd,'Thank god you didn`t go **** until after you had me...,neutral,0,31-45
baeafa8846,sad,negative,-1,46-60
e0d84ed819,my new picture won`t upload!!!,negative,-1,60-70
20368bbb0c,She had a boyfriend,neutral,0,70-100
3223cac096,kicked,negative,-1,0-20
38f202d5d1,walking by the water in annapolis with froyo and no shoes,neutral,0,21-30
6.73E+12,Mostly I`m hoping it goes quickly.,positive,1,31-45
9fa529ca48,have a nice day,positive,1,46-60
0489d99784,It`s Friday and I don`t have a job for the weekend,neutral,0,60-70
3683524386,love it!,positive,1,70-100
57e3a24e9a,burned,negative,-1,0-20
bb2158aefc,thank you. We had a blast,positive,1,21-30
0f53f62956,great,positive,1,31-45
de45280fd0,cold as heck...,negative,-1,46-60
47c9f9a8e1,as we were disembarking @ Tswassen we saw a pod of killer whales ^^ i`d just finished pointing out that i`d never seen bc killer whales.,neutral,0,60-70
d30d2b9e01,"Happy Mother`s Day,",positive,1,70-100
16cbc55644,favorite,positive,1,0-20
500409b101,I love your tweets... Your sweet,positive,1,21-30
02eec9ed8b,I smell cake but I don`t see any cake on the oven!,neutral,0,31-45
f782648201,losing,neutral,0,46-60
a57cab0082,GREG NOOOOO DON LEAVE ME  U SHUD HAVE GONE THROOOOOOOOOOOOOO!!!!!! im gonna find u restaurant don`t worry lol  cry cry cry,negative,-1,60-70
b4fe63f567,Going to be a strange weekend.,negative,-1,70-100
46de360d09,love,positive,1,0-20
bd1e4b2ed7,A 25 year old zebra with wind? Lol,neutral,0,21-30
f664c13d72,stupid,negative,-1,31-45
b3811aeb55,sad.,negative,-1,46-60
8708ae64b8,ugly.,negative,-1,60-70
d715925ecd,panic,negative,-1,70-100
b00d7eec65,you called me? didn`t get that.  nest time for sure. maybe i`ll come to LA soon. i hella wana go to Disneyland.,neutral,0,0-20
bb5ff3110a,i don`t think i`m going to get,negative,-1,21-30
608411abec,I love,positive,1,31-45
a18bb0751a,gooooood morning,positive,1,46-60
1da9416c37,goodnight,positive,1,60-70
ef38d855fe,awwwwweeee nick,neutral,0,70-100
951a802069,surgury after heart attack,negative,-1,0-20
b14c2f0d91,I see. I guess there must be lots of Hawks fans in Texas on twitter.,neutral,0,21-30
b4d9e63784,good person,positive,1,31-45
0a1bc27370,eating maccies,neutral,0,46-60
cfac05a786,constantly looking at the clockkk..come on 11pm!,neutral,0,60-70
6ac5f12bcf,sad,negative,-1,70-100
2a7f64f806,"Well, yeah. But my mom doesn`t wanna drive all the way to Sac if we were that far awa",neutral,0,0-20
fcfb36a95c,It`s a fun fun feelin`,positive,1,21-30
9a7794b244,miss,negative,-1,31-45
d3aa0314c1,I`m going to jordan & jeffs wedding next weekend in atl.,neutral,0,46-60
7be5f7d3df,"ew, tongue kiss",neutral,0,60-70
3ad2079097,it`s not looking good,negative,-1,70-100
928305a544,gets worse,negative,-1,0-20
cd8deca773,hoping it,positive,1,21-30
444edfce2d,yay dad agreed to pay for my tuition,positive,1,31-45
1a9f58d9f9,"I BET BLACK PLANET, LOL, I DIDNT HAVE A PROBLEM WITH IT, BUT SHE WAS UGLY.",neutral,0,46-60
5a677e0c43,Scared,negative,-1,60-70
1651e2fba1,"i want to see go:audio, someone take me please?  5DAYS(L)",neutral,0,70-100
c5bee8f356,Just chillin`.. I`m a bit bored boohoo  !,neutral,0,0-20
f398ee6a60,I miss you,negative,-1,21-30
9e8bbc7a6f,EVERYONE KEEP CHECKING DEMISTYLESOURCE.COM....NEW UPDATE COMING SOON!,neutral,0,31-45
37f289badf,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,negative,-1,46-60
333aede244,Great,positive,1,60-70
b31ee23c1c,Daddy just left.................without me  http://yfrog.com/13pdrmj,negative,-1,70-100
68d7756fc4,love,positive,1,0-20
1918cd28dd,tired,negative,-1,21-30
70349bedeb,i`ll try sort that fabric out for you today...been a busy bee!,neutral,0,31-45
4c29c2a392,I`m really happy...and drunk  but really happy,positive,1,46-60
2823b638c9,excited for a fun weekend wi,positive,1,60-70
9f800858fb,Tom graduated today,neutral,0,70-100
7cd4464c56,just got back home... bored now,neutral,0,0-20
67d8e11605,"sorry,",negative,-1,21-30
7d454624f4,why the hell,negative,-1,31-45
cb1be914d8,words to live by  ? http://blip.fm/~5z3ij,neutral,0,46-60
0e0ea93f6e,he bes,positive,1,60-70
863c5c8a54,dw you never will  ****,neutral,0,70-100
a5318c0473,i didnt get the joke,negative,-1,0-20
02f750f49c,ignored.,negative,-1,21-30
0998c4f629,where`s the love?,neutral,0,31-45
d8312c3d2c,they`re getting back together for one more album.. or so i heard.,neutral,0,46-60
3c535f02b9,Sorry!,negative,-1,60-70
1d88c41041,I missed the  announcement   Something about being flow out for a concert? Can anyone fill me in?,neutral,0,70-100
cdba5fd204,Happy mama`s day to all the mamas.,positive,1,0-20
85dbab0a1d,Looking forward,positive,1,21-30
e2e3bbf3aa,those are the worst. Mine used to be really bad on the first day..sometimes can`t even get out of bed.,negative,-1,31-45
69bc8772e2,I adore both though  who doesn`t love Vincent!!!,neutral,0,46-60
92cf8fa3d1,sorry,negative,-1,60-70
7a5488cde5,Had so much fun with jï¿½ and family  Happy bday my beautiful aunt! s2,positive,1,70-100
bc49371473,blocked,negative,-1,0-20
bca8d910a3,ouch,neutral,0,21-30
10efc04a3a,TGIF!! Its a GORGEOUS day in Reno today. And I`m stuck inside.,neutral,0,31-45
4e88d602cc,not having your lights on concerns me! Lol! Stay safe!,neutral,0,46-60
f703ac6fba,leave for calcutta-delhi-lucknow tomorrow...10 days of absence!!!,neutral,0,60-70
9d564870dd,"'A hike in the woods with four little kids couldn`t be that exhausting, right? Wrong.'  LOL.. Try downright masochistic!",neutral,0,70-100
da9dec497a,love,positive,1,0-20
8e1a36c2f7,So sad,negative,-1,21-30
e90c376130,S YOU NEED TO WIN,positive,1,31-45
c2c60b07d6,awful.,negative,-1,46-60
0b9683bd22,if not idgaf,negative,-1,60-70
673f96af02,o funny,positive,1,70-100
43958ec7ea,sad,negative,-1,0-20
9684edbc0c,Hey it`s that old writing avoidance  Write 1 continuous flow non stop 4 10 mins=trick I use 2 loosen up gremlins!,neutral,0,21-30
593456828b,Not that funny!,negative,-1,31-45
3e5f16952a,a great idea.,positive,1,46-60
320e2ed8c7,#NAME?,neutral,0,60-70
b1452fcceb,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,neutral,0,70-100
168e4275d9,it would be so fun.  too much to do.  not enough time or money.,neutral,0,0-20
01cb29e586,e sad,negative,-1,21-30
84d607545c,Stupid,negative,-1,31-45
90e2334eb9,commands,negative,-1,46-60
20ced8c257,CLAY AIKEN? GET ME AN AUTOGRAPH!,neutral,0,60-70
464260721c,loved,positive,1,70-100
12c60311f1,wtf,negative,-1,0-20
ae730e3596,"welcome back to school, don`t study too hard, take time off and smell roses too",neutral,0,21-30
dd5c0c0dac,Little desire to do it all.,negative,-1,31-45
a805b49cff,Off to bed .. Nighty night everyone,neutral,0,46-60
31376919f7,done with the packing and everything else ... leaving in 3 hours ...,neutral,0,60-70
